ARG	sampleID	DepthPG	drug_type	res_mechanism	sampleType
adeC	JX.T10	12.29525	multidrug	antibiotic efflux	mine
adeF	JX.T10	0.0116375	multidrug	antibiotic efflux	mine
adeH	JX.T10	0.00969166666666667	multidrug	antibiotic efflux	mine
adeI	JX.T10	0.01085	multidrug	antibiotic efflux	mine
ADP-ribosylating_transferase_arr	JX.T10	0.220270833333333	rifamycin	antibiotic inactivation	mine
AIM-1	JX.T10	18.7689375	beta-lactam	antibiotic inactivation	mine
ant(9)-I	JX.T10	0.210770833333333	aminoglycoside	antibiotic inactivation	mine
APH(3')-IIa	JX.T10	0.468079166666667	aminoglycoside	antibiotic inactivation	mine
aph(3')-IIb	JX.T10	0.156341666666667	aminoglycoside	antibiotic inactivation	mine
aph(3')-V	JX.T10	0.2280375	aminoglycoside	antibiotic inactivation	mine
aph(4)-I	JX.T10	0.611833333333333	aminoglycoside	antibiotic inactivation	mine
aph(6)-I	JX.T10	11.993475	aminoglycoside	antibiotic inactivation	mine
APH(9)-Ia	JX.T10	6.98787916666667	aminoglycoside	antibiotic inactivation	mine
arnA	JX.T10	0.0187583333333333	polymyxin	antibiotic target alteration	mine
arr-4	JX.T10	0.0573625	rifamycin	antibiotic inactivation	mine
AxyX	JX.T10	2.44174583333333	multidrug	antibiotic efflux	mine
bacA	JX.T10	133.466241666667	bacitracin	antibiotic target alteration	mine
baeR	JX.T10	15.1201	multidrug	antibiotic efflux	mine
bcrA	JX.T10	61.0317958333333	bacitracin	antibiotic efflux	mine
bicyclomycin-multidrug_efflux_protein_bcr	JX.T10	7.00000833333333	multidrug	antibiotic efflux	mine
blaI	JX.T10	0.159108333333333	beta-lactam	antibiotic inactivation	mine
bleO	JX.T10	0.0154083333333333	glycopeptide	unknown	mine
bpeF	JX.T10	0.029575	multidrug	antibiotic efflux	mine
BRP(MBL)	JX.T10	0.176820833333333	glycopeptide	antibiotic inactivation	mine
Brucella_suis_mprF	JX.T10	0.934091666666667	peptide	antibiotic target alteration	mine
carA	JX.T10	11.3361541666667	MLS	antibiotic target alteration	mine
ceoB	JX.T10	0.705595833333333	multidrug	antibiotic efflux	mine
cfrC	JX.T10	2.46725	phenicol	antibiotic target alteration	mine
chloramphenicol_and_florfenicol_exporter	JX.T10	14.9144416666667	phenicol	antibiotic efflux	mine
chloramphenicol_and_florfenicol_resistance	JX.T10	32.2939125	phenicol	antibiotic efflux	mine
chloramphenicol_exporter	JX.T10	0.522295833333333	phenicol	antibiotic efflux	mine
chrB	JX.T10	0.0383208333333333	MLS	antibiotic target alteration	mine
class_A	JX.T10	0.149841666666667	beta-lactam	antibiotic inactivation	mine
class_C	JX.T10	0.0668833333333333	beta-lactam	antibiotic inactivation	mine
clbA	JX.T10	2.04984583333333	phenicol	antibiotic target alteration	mine
clbB	JX.T10	36.888625	phenicol	antibiotic target alteration	mine
clbC	JX.T10	23.8406166666667	phenicol	antibiotic target alteration	mine
cmeB	JX.T10	4.77201666666667	multidrug	antibiotic efflux	mine
CMY-4	JX.T10	0.132416666666667	beta-lactam	antibiotic inactivation	mine
cob(I)alamin_adenolsyltransferase	JX.T10	54.1536875	unclassified	unknown	mine
cpaA	JX.T10	6.18205	aminoglycoside	antibiotic inactivation	mine
cpxA	JX.T10	0.0542208333333333	aminoglycoside:aminocoumarin	antibiotic efflux	mine
CTX-M	JX.T10	1.07419166666667	beta-lactam	antibiotic inactivation	mine
CTX-M-132	JX.T10	0.649425	beta-lactam	antibiotic inactivation	mine
CTX-M-137	JX.T10	0.2447375	beta-lactam	antibiotic inactivation	mine
CTX-M-156	JX.T10	0.00728333333333333	beta-lactam	antibiotic inactivation	mine
cystathionine_beta-lyase_patB	JX.T10	28.0065458333333	unclassified	unknown	mine
dfrA1	JX.T10	12.517575	diaminopyrimidine	antibiotic target alteration	mine
dfrA21	JX.T10	0.289404166666667	diaminopyrimidine	antibiotic target alteration	mine
dfrA22	JX.T10	0.808066666666667	diaminopyrimidine	antibiotic target alteration	mine
dfrA3	JX.T10	27.6766041666667	diaminopyrimidine	antibiotic target alteration	mine
dfrG	JX.T10	0.318870833333333	diaminopyrimidine	antibiotic target alteration	mine
dfrK	JX.T10	0.0449333333333333	diaminopyrimidine	antibiotic target alteration	mine
EdeQ	JX.T10	1.420275	polyamine:peptide	antibiotic inactivation	mine
efrA	JX.T10	0.659016666666667	multidrug	antibiotic efflux	mine
efrB	JX.T10	0.0236375	multidrug	antibiotic efflux	mine
emrA	JX.T10	36.2220333333333	multidrug	antibiotic efflux	mine
emrB	JX.T10	12.7525333333333	multidrug	antibiotic efflux	mine
EmrB-QacA_family_major_facilitator_transporter	JX.T10	4.22309166666667	multidrug	antibiotic efflux	mine
emrD	JX.T10	0.0148041666666667	multidrug	antibiotic efflux	mine
emrE	JX.T10	13.8710041666667	multidrug	antibiotic efflux	mine
emrK	JX.T10	0.0217291666666667	multidrug	antibiotic efflux	mine
eptA	JX.T10	0.0681708333333333	peptide	antibiotic target alteration	mine
ereA	JX.T10	0.0102375	MLS	antibiotic inactivation	mine
erm(39)	JX.T10	0.0138416666666667	MLS	antibiotic target alteration	mine
Erm(42)	JX.T10	0.2598875	MLS	antibiotic target alteration	mine
ermA	JX.T10	0.763916666666667	MLS	antibiotic target alteration	mine
ermX	JX.T10	2.6626375	MLS	antibiotic target alteration	mine
Escherichia_coli_LamB	JX.T10	2.120375	multidrug	multiple mechanisms	mine
Escherichia_coli_mipA	JX.T10	0.00836666666666667	multidrug	multiple mechanisms	mine
farA	JX.T10	6.91530416666667	antibacterial_free_fatty_acids	antibiotic efflux	mine
farB	JX.T10	34.4455458333333	antibacterial_free_fatty_acids	antibiotic efflux	mine
FEZ-1	JX.T10	0.0585958333333333	beta-lactam	antibiotic inactivation	mine
floR	JX.T10	2.010975	phenicol	antibiotic efflux	mine
FosA6	JX.T10	0.0148791666666667	fosfomycin	antibiotic inactivation	mine
FosC2	JX.T10	2.02149166666667	fosfomycin	antibiotic inactivation	mine
FosK	JX.T10	0.0419791666666667	fosfomycin	antibiotic inactivation	mine
fosX	JX.T10	0.00393333333333333	fosfomycin	antibiotic inactivation	mine
hp1181	JX.T10	4.5431	multidrug	antibiotic efflux	mine
JOHN-1	JX.T10	0.657866666666667	beta-lactam	antibiotic inactivation	mine
kasugamycin_resistance_protein_ksgA	JX.T10	77.9640166666667	aminoglycoside	antibiotic target alteration	mine
KPC-2	JX.T10	0.0163	beta-lactam	antibiotic inactivation	mine
LlmA_23S_ribosomal_RNA_methyltransferase	JX.T10	26.7469375	MLS	antibiotic target alteration	mine
lmrA	JX.T10	0.258820833333333	MLS	multiple mechanisms	mine
lmrB	JX.T10	1.33220416666667	MLS	antibiotic efflux	mine
lnuA	JX.T10	0.0121833333333333	MLS	antibiotic inactivation	mine
LpeB	JX.T10	0.260654166666667	MLS	antibiotic efflux	mine
LRA-1	JX.T10	0.299558333333333	beta-lactam	antibiotic inactivation	mine
LRA-5	JX.T10	11.1861333333333	beta-lactam	antibiotic inactivation	mine
lrfA	JX.T10	0.412608333333333	fluoroquinolone	antibiotic efflux	mine
macA	JX.T10	4.3820875	MLS	antibiotic efflux	mine
macB	JX.T10	1.27165833333333	MLS	antibiotic efflux	mine
major_facilitator_superfamily_transporter	JX.T10	59.9366916666667	multidrug	antibiotic efflux	mine
MCR-5	JX.T10	0.0519916666666667	peptide	antibiotic target alteration	mine
mdfA	JX.T10	0.0101375	multidrug	antibiotic efflux	mine
mdsA	JX.T10	0.0422666666666667	multidrug	antibiotic efflux	mine
mdsB	JX.T10	0.0126208333333333	multidrug	antibiotic efflux	mine
mdtA	JX.T10	9.67090833333333	multidrug	antibiotic efflux	mine
mdtC	JX.T10	0.1591	multidrug	antibiotic efflux	mine
mdtD	JX.T10	4.25755833333333	multidrug	antibiotic efflux	mine
mdtE	JX.T10	0.288804166666667	multidrug	antibiotic efflux	mine
mdtG	JX.T10	0.976108333333333	multidrug	antibiotic efflux	mine
mdtH	JX.T10	0.0152458333333333	multidrug	antibiotic efflux	mine
mdtK	JX.T10	10.9516833333333	multidrug	antibiotic efflux	mine
MdtK	JX.T10	0.0085375	fluoroquinolone	antibiotic efflux	mine
mdtN	JX.T10	0.024325	multidrug	antibiotic efflux	mine
mdtP	JX.T10	0.7563875	multidrug	antibiotic efflux	mine
mexA	JX.T10	7.48331666666667	multidrug	antibiotic efflux	mine
mexB	JX.T10	0.1409875	multidrug	antibiotic efflux	mine
mexC	JX.T10	2.6056625	multidrug	antibiotic efflux	mine
mexD	JX.T10	0.687595833333333	multidrug	antibiotic efflux	mine
mexE	JX.T10	19.7845916666667	multidrug	antibiotic efflux	mine
mexF	JX.T10	4.87760833333333	multidrug	antibiotic efflux	mine
mexH	JX.T10	1.86237916666667	multidrug	antibiotic efflux	mine
mexI	JX.T10	0.722258333333333	multidrug	antibiotic efflux	mine
mexM	JX.T10	0.02825	multidrug	antibiotic efflux	mine
mexP	JX.T10	0.6501375	multidrug	antibiotic efflux	mine
MexV	JX.T10	14.2886041666667	multidrug	antibiotic efflux	mine
mexW	JX.T10	12.9740708333333	multidrug	antibiotic efflux	mine
mexX	JX.T10	3.44867916666667	multidrug	antibiotic efflux	mine
mfpA	JX.T10	22.7466875	fluoroquinolone	antibiotic target alteration	mine
msrA	JX.T10	0.0605083333333333	MLS	antibiotic target alteration	mine
mtrD	JX.T10	0.0256208333333333	multidrug	antibiotic efflux	mine
multidrug_ABC_transporter	JX.T10	243.7927625	multidrug	antibiotic efflux	mine
MuxA	JX.T10	0.744445833333333	multidrug	antibiotic efflux	mine
MuxB	JX.T10	7.53271666666667	multidrug	antibiotic efflux	mine
myrA	JX.T10	0.824670833333333	MLS	antibiotic target alteration	mine
oleB	JX.T10	10.5573041666667	MLS	antibiotic target alteration	mine
oleI	JX.T10	0.020525	MLS	antibiotic inactivation	mine
omp36	JX.T10	0.0114458333333333	multidrug	reduced permeability to antibiotic	mine
ompF	JX.T10	0.0648208333333333	multidrug	reduced permeability to antibiotic	mine
opcM	JX.T10	0.473995833333333	multidrug	antibiotic efflux	mine
OpmB	JX.T10	15.8296958333333	multidrug	antibiotic efflux	mine
OpmH	JX.T10	0.022375	triclosan	antibiotic efflux	mine
oprA	JX.T10	0.54515	multidrug	antibiotic efflux	mine
OprA	JX.T10	0.0284375	multidrug	antibiotic efflux	mine
oprM	JX.T10	2.42557083333333	multidrug	antibiotic efflux	mine
oprN	JX.T10	4.17567083333333	multidrug	antibiotic efflux	mine
OprZ	JX.T10	0.00433333333333333	multidrug	antibiotic efflux	mine
oqxA	JX.T10	2.81072083333333	multidrug	antibiotic efflux	mine
oqxB	JX.T10	2.27379166666667	multidrug	antibiotic efflux	mine
otr(B)	JX.T10	0.329366666666667	tetracycline	antibiotic efflux	mine
otrA	JX.T10	2.47659583333333	tetracycline	antibiotic target alteration	mine
otrC	JX.T10	4.59125	tetracycline	antibiotic efflux	mine
OXA-129	JX.T10	0.20635	beta-lactam	antibiotic inactivation	mine
OXA-192	JX.T10	0.0181958333333333	beta-lactam	antibiotic inactivation	mine
OXA-3	JX.T10	2.08196666666667	beta-lactam	antibiotic inactivation	mine
OXA-5	JX.T10	0.654229166666667	beta-lactam	antibiotic inactivation	mine
OXA-50	JX.T10	0.0805458333333333	beta-lactam	antibiotic inactivation	mine
OXA-54	JX.T10	0.0159208333333333	beta-lactam	antibiotic inactivation	mine
OXA-60	JX.T10	1.96938333333333	beta-lactam	antibiotic inactivation	mine
patA	JX.T10	0.033375	fluoroquinolone	antibiotic efflux	mine
PBP-1A	JX.T10	0.184679166666667	beta-lactam	antibiotic target alteration	mine
PBP-1B	JX.T10	12.2517583333333	beta-lactam	antibiotic target alteration	mine
penA	JX.T10	130.156779166667	beta-lactam	antibiotic target alteration	mine
PER-6	JX.T10	0.179508333333333	beta-lactam	antibiotic inactivation	mine
PER-7	JX.T10	11.5548666666667	beta-lactam	antibiotic inactivation	mine
PmrF	JX.T10	3.35429583333333	peptide	antibiotic target alteration	mine
poxtA	JX.T10	0.014675	multidrug	antibiotic target alteration	mine
Pseudomonas_aeruginosa_emrE	JX.T10	2.27169583333333	aminoglycoside	antibiotic efflux	mine
puromycin_resistance_protein	JX.T10	1.07492083333333	nucleoside	unknown	mine
qepA	JX.T10	2.558375	fluoroquinolone	antibiotic efflux	mine
QepA2	JX.T10	0.162829166666667	fluoroquinolone	antibiotic efflux	mine
R39	JX.T10	0.4775375	beta-lactam	antibiotic inactivation	mine
rifampin_monooxygenase	JX.T10	1.76501666666667	rifamycin	antibiotic inactivation	mine
RlmA(II)	JX.T10	0.633158333333333	MLS	antibiotic target alteration	mine
Rm3	JX.T10	1.09499166666667	beta-lactam	antibiotic inactivation	mine
rosA	JX.T10	6.983925	fosmidomycin	antibiotic efflux	mine
rosB	JX.T10	8.72509583333333	fosmidomycin	antibiotic efflux	mine
rphA	JX.T10	1.49025416666667	rifamycin	antibiotic inactivation	mine
rphB	JX.T10	0.469204166666667	rifamycin	antibiotic inactivation	mine
rpoB2	JX.T10	39.9479541666667	multidrug	multiple mechanisms	mine
rpsD_(ramA_or_sud2)	JX.T10	3.28344166666667	unclassified	multiple mechanisms	mine
Serratia_marcescens_Omp1	JX.T10	0.0157583333333333	multidrug	multiple mechanisms	mine
SFH-1	JX.T10	0.033125	beta-lactam	antibiotic inactivation	mine
sgm	JX.T10	0.691216666666667	aminoglycoside	antibiotic target alteration	mine
SHV	JX.T10	0.00725833333333333	beta-lactam	antibiotic inactivation	mine
SHV-1	JX.T10	0.3253	beta-lactam	antibiotic inactivation	mine
SMB-1	JX.T10	0.04085	beta-lactam	antibiotic inactivation	mine
smeD	JX.T10	1.00500833333333	multidrug	antibiotic efflux	mine
smeF	JX.T10	5.95452916666667	multidrug	antibiotic efflux	mine
smeS	JX.T10	0.608675	multidrug	antibiotic efflux	mine
SPG-1	JX.T10	0.0142208333333333	beta-lactam	antibiotic inactivation	mine
srmB	JX.T10	5.65184583333333	MLS	antibiotic target alteration	mine
Staphylococcus_mupA_conferring_resistance_to_mupirocin	JX.T10	33.3933833333333	mupirocin	antibiotic target alteration	mine
streptothricin_acetyltransferase	JX.T10	0.216041666666667	aminoglycoside	antibiotic inactivation	mine
sul1	JX.T10	0.0888708333333333	sulfonamide	antibiotic target alteration	mine
sul2	JX.T10	0.7699625	sulfonamide	antibiotic target alteration	mine
sul3	JX.T10	3.441675	sulfonamide	antibiotic target alteration	mine
sul4	JX.T10	49.2539083333333	sulfonamide	antibiotic target alteration	mine
TaeA	JX.T10	0.992083333333333	pleuromutilin	antibiotic efflux	mine
tcmA	JX.T10	0.180054166666667	tetracenomycin_C	antibiotic efflux	mine
tcr3	JX.T10	12.0070416666667	tetracycline	antibiotic efflux	mine
TEM-1	JX.T10	0.0554083333333333	beta-lactam	antibiotic inactivation	mine
TEM-7	JX.T10	0.00749583333333333	beta-lactam	antibiotic inactivation	mine
tet34	JX.T10	4.3818	tetracycline	multiple mechanisms	mine
tet35	JX.T10	0.0129208333333333	tetracycline	antibiotic efflux	mine
tet41	JX.T10	0.480808333333333	tetracycline	antibiotic efflux	mine
tetA	JX.T10	2.896	tetracycline	antibiotic efflux	mine
tetA(48)	JX.T10	232.359683333333	tetracycline	antibiotic efflux	mine
tetB	JX.T10	0.132016666666667	tetracycline	antibiotic efflux	mine
tetB(48)	JX.T10	4.40799583333333	tetracycline	antibiotic efflux	mine
tetM	JX.T10	2.73428333333333	tetracycline	antibiotic target alteration	mine
tetV	JX.T10	0.0256541666666667	tetracycline	antibiotic efflux	mine
thiostrepton_resistance_methylase_tsnR	JX.T10	0.0151208333333333	unclassified	antibiotic target alteration	mine
tlcC	JX.T10	4.297475	MLS	unknown	mine
tlrB_conferring_tylosin_resistance	JX.T10	0.0590583333333333	MLS	antibiotic target alteration	mine
TolC	JX.T10	20.2275	multidrug	antibiotic efflux	mine
TriA	JX.T10	4.50927916666667	triclosan	antibiotic efflux	mine
TriB	JX.T10	0.354025	triclosan	antibiotic efflux	mine
TriC	JX.T10	2.65260833333333	triclosan	antibiotic efflux	mine
ugd	JX.T10	1.81055416666667	peptide	antibiotic target alteration	mine
vanA	JX.T10	2.03288333333333	glycopeptide	antibiotic target alteration	mine
vanB	JX.T10	12.3116958333333	glycopeptide	antibiotic target alteration	mine
vanC	JX.T10	0.90685	glycopeptide	antibiotic target alteration	mine
vanD	JX.T10	7.35967916666667	glycopeptide	antibiotic target alteration	mine
vanE	JX.T10	0.442625	glycopeptide	antibiotic target alteration	mine
vanG	JX.T10	25.1340708333333	glycopeptide	antibiotic target alteration	mine
vanH	JX.T10	24.6991916666667	glycopeptide	antibiotic target alteration	mine
vanHB	JX.T10	4.29490416666667	glycopeptide	antibiotic target alteration	mine
vanI	JX.T10	0.7261	glycopeptide	antibiotic target alteration	mine
vanKI	JX.T10	0.9827625	glycopeptide	antibiotic target alteration	mine
vanL	JX.T10	13.4135875	glycopeptide	antibiotic target alteration	mine
vanN	JX.T10	0.0133041666666667	glycopeptide	antibiotic target alteration	mine
vanTrL	JX.T10	3.75275833333333	glycopeptide	antibiotic target alteration	mine
vanX	JX.T10	2.45775833333333	glycopeptide	antibiotic target alteration	mine
vanY	JX.T10	2.851275	glycopeptide	antibiotic target alteration	mine
vatE	JX.T10	0.354716666666667	MLS	antibiotic inactivation	mine
vatF	JX.T10	1.72780416666667	MLS	antibiotic inactivation	mine
vgaA	JX.T10	0.478875	MLS	antibiotic target alteration	mine
vgaC	JX.T10	0.0235958333333333	MLS	antibiotic target alteration	mine
vgbC	JX.T10	0.5708625	MLS	antibiotic inactivation	mine
viomycin_phosphotransferase	JX.T10	0.0130625	aminoglycoside	antibiotic inactivation	mine
ykkC	JX.T10	1.37445833333333	multidrug	antibiotic efflux	mine
ykkD	JX.T10	1.09694166666667	multidrug	antibiotic efflux	mine
YojI	JX.T10	0.0038	peptide	antibiotic efflux	mine
aac(3)-IIIa	LD180201-0001	0.0781923076923077	aminoglycoside	antibiotic inactivation	mine
aac(3)-IV	LD180201-0001	0.204576923076923	aminoglycoside	antibiotic inactivation	mine
aac(3)-VIII	LD180201-0001	0.130538461538462	aminoglycoside	antibiotic inactivation	mine
AAC(6')-34	LD180201-0001	0.484692307692308	aminoglycoside	antibiotic inactivation	mine
aac(6')-I	LD180201-0001	1.02376923076923	aminoglycoside	antibiotic inactivation	mine
abeS	LD180201-0001	18.7389615384615	multidrug	antibiotic efflux	mine
acrA	LD180201-0001	3.54138461538462	multidrug	antibiotic efflux	mine
acrB	LD180201-0001	3.80084615384615	multidrug	antibiotic efflux	mine
adeC	LD180201-0001	2.71757692307692	multidrug	antibiotic efflux	mine
adeF	LD180201-0001	0.108807692307692	multidrug	antibiotic efflux	mine
ADP-ribosylating_transferase_arr	LD180201-0001	0.0821923076923077	rifamycin	antibiotic inactivation	mine
aph(3')-IIb	LD180201-0001	0.154461538461538	aminoglycoside	antibiotic inactivation	mine
aph(4)-I	LD180201-0001	0.209461538461538	aminoglycoside	antibiotic inactivation	mine
aph(6)-I	LD180201-0001	0.429961538461538	aminoglycoside	antibiotic inactivation	mine
arnA	LD180201-0001	0.0255	polymyxin	antibiotic target alteration	mine
bacA	LD180201-0001	43.8868461538462	bacitracin	antibiotic target alteration	mine
baeR	LD180201-0001	1.421	multidrug	antibiotic efflux	mine
bcrA	LD180201-0001	147.899884615385	bacitracin	antibiotic efflux	mine
bicyclomycin-multidrug_efflux_protein_bcr	LD180201-0001	0.182461538461538	multidrug	antibiotic efflux	mine
Brucella_suis_mprF	LD180201-0001	0.0452307692307692	peptide	antibiotic target alteration	mine
carA	LD180201-0001	7.30707692307692	MLS	antibiotic target alteration	mine
cat_chloramphenicol_acetyltransferase	LD180201-0001	0.242846153846154	phenicol	antibiotic inactivation	mine
cfrC	LD180201-0001	1.2315	phenicol	antibiotic target alteration	mine
chloramphenicol_and_florfenicol_resistance	LD180201-0001	39.6949615384615	phenicol	antibiotic efflux	mine
class_B	LD180201-0001	0.120576923076923	beta-lactam	antibiotic inactivation	mine
class_C	LD180201-0001	1.27426923076923	beta-lactam	antibiotic inactivation	mine
clbB	LD180201-0001	56.5285384615385	phenicol	antibiotic target alteration	mine
clbC	LD180201-0001	2.52557692307692	phenicol	antibiotic target alteration	mine
cmeB	LD180201-0001	0.180307692307692	multidrug	antibiotic efflux	mine
cob(I)alamin_adenolsyltransferase	LD180201-0001	27.3636923076923	unclassified	unknown	mine
cpaA	LD180201-0001	0.9495	aminoglycoside	antibiotic inactivation	mine
cystathionine_beta-lyase_patB	LD180201-0001	69.3552307692308	unclassified	unknown	mine
dfrA1	LD180201-0001	0.759807692307692	diaminopyrimidine	antibiotic target alteration	mine
dfrA3	LD180201-0001	50.9507307692308	diaminopyrimidine	antibiotic target alteration	mine
dfrA5	LD180201-0001	1.18530769230769	diaminopyrimidine	antibiotic target alteration	mine
efpA	LD180201-0001	0.182846153846154	multidrug	antibiotic efflux	mine
efrA	LD180201-0001	1.52938461538462	multidrug	antibiotic efflux	mine
